blogText,blogTime,blogForwardNum,blogCommentNum,blogLikeNum,comment_1_text,comment_1_likeNum,comment_2_text,comment_2_likeNum,comment_3_text,comment_3_likeNum,comment_4_text,comment_4_likeNum,comment_5_text,comment_5_likeNum,comment_6_text,comment_6_likeNum,comment_7_text,comment_7_likeNum,comment_8_text,comment_8_likeNum,comment_9_text,comment_9_likeNum,comment_10_text,comment_10_likeNum
上海市新冠肺炎医疗救治专家组组长复旦大学附属华山医院感染科主任张文宏表示现在世界是关着的大门打开中国就会面临输入风险但全国公共卫生体系事实上得到了极大提高他还说战胜疫情最终还要靠疫苗预计疫苗明天到面市是比较快的全球开始接种要到年底如果明年出来那是后年年底所以在两年时间内我们的世界怎么运转下去怎么活下去这个是关键,2020-05-16 21:44,66,74,264,打错字了明天到月,13,疫苗研发总共要做三期临床试验第一期参与人员较少大概上百人主要是看疫苗的安全性比如会不会引起新冠肺炎第二期参与人员较多大概上千人主要是看疫苗的安全性和能否产生中和病毒的抗体第三期参与人员很多大概上万人主要是把接种和没接种的分成两组看发病率的差别,9,期待疫苗早日问世,8,不是今年说九月份吗,6,科学防控科学治疗,5,期待早日上市,4,疫情不停止口罩进行时,4,现在最担心的就是疫苗出来前新冠肺炎会再次爆发,6,实名举报希望国家相关部门关注并且得到重视举报内容深圳景田实业有限公司百岁山产品母公司近几年大额偷税漏税达数亿元全国经销商给公司打款均分为两个账户一个对公一个对私个人账户景田公司年销售金额在亿元人民币左右销售回款回款全部回到个人账户从而大量逃避缴税,3,中国需要这样的优秀人才,2
鉴于目前在巴西里约热内卢州尼泰罗伊市的排水系统中检测出大量新冠肺炎病毒巴西水质专家警告说如果这种现象继续蔓延里约州乃至巴西全境的排水系统可能会成为新冠肺炎病毒传播的又一重要载体目前里约州供水和排水公司与联邦卫生部里约联邦大学以及克鲁兹基金会合作由卫生和环境工程人员对里约市内的排水系统中的水质进行新冠肺炎病毒检测检测报告将作为制定下一步防疫方针的参考文件提供给巴西卫生部里约州供水与排水公司承担着为里约州提供的排水服务而该公司此前发现有多名工人出现新冠肺炎症状他们中多数就职于负责污水排放的分公司就巴西全境而言目前全国污水收集在排放入河道前只有的体量经过加氯的无害化处理这就更加剧了人们对排水系统成为新冠肺炎重要传播渠道的担心,2020-05-16 11:16,269,361,2587,喜欢跟着美国走那就跟着美国一起死,448,这是有什么极端组织人为投毒吗,251,天啦这也太可怕了吧,123,这有点难办了吧水是流动性的谁知道它会流到哪些地方,97,这病毒真感觉上天入地呀神奇,48,唉他们的总统还在作死的边缘疯狂试探,27,太可怕了,26,病毒下水,18,给巴西总统喝了吧,11,巴西总统像个男人一样,6
世界卫生组织在周四发布了关于性别与新冠肺炎的政策简报提倡鼓励各国将性别平等纳入抗疫措施总干事谭德塞周五强调了包括应对家庭暴力支持女性卫生工作者反对性别歧视等六项关键任务并指出落实性别平等才能使抗疫不落一人,2020-05-16 11:20,295,178,2713,女医护被迫剪发男女医护的餐食有差异宣传文稿中性别比重失衡这些均发生在年的中国,254,男蛆中国已经性别平等了,264,希望有一天女性不用被呼吁就可以受到公平对待,240,抗疫的大多数人都是女性医生中女性一部分护士中女性绝大部分,129,男蛆中国女人都骑到头上了,78,男拳中国结婚女性地位全球排名,62,抗疫时候还有性别歧视妈呀真,66,女性在抗疫过程中灭绝真,32,众多的女性参与此次战疫然而她们的卫生裤卫生巾等生理必需品没有供应宣传口对于她们的贡献抹杀希望相关部门及各大媒体之后能改进,25,这条微博的评论区已经有个说中国是女尊男卑的人了黑名单人数增加,17
一图了解新冠肺炎世界疫情形势点击链接网页链接关注,2020-05-16 15:56,225,364,2209,单独给美国弄张图吧装不下了,220,因为美国图表都换方式了,100,美国换成黑色吧容易看一点,71,灯塔国真的变成了灯塔,44,秘鲁都这么严重了,33,加油吧越来越好,25,美国太棒了加油继续冲鸭,25,美国变成了不可逾越的山头,17,川普这才是我想要的高度一览众山小,16,其实这样并不好境外输入就会没完没了,13
湖北武汉湖北省博物馆工作人员将王先生家中历经风雨的网红窗帘取下窗帘将被作为抗击新冠肺炎特展物件永久收藏疫情期间这条飘出窗外的窗帘被拍成连续剧被全国千万网友围观王先生说有些不舍但非常荣幸这是它最好的结局,2020-05-17 14:14,5759,7995,400142,窗帘我现在成网红了都好膨胀,50766,不是窗帘本身有意义是背后的故事有意义,46714,那个或许我二月份穿了一整个月的睡衣也省博物馆需要吗我随时愿意捐,29242,窗帘这回我是真飘了,22487,是有地位的窗帘了哈哈哈,10481,下次去博物馆那可是太自豪了哈哈,5269,还有这种操作窗帘们都好好看看人家,4859,那窗帘就像一面旗帜飘荡在空中他是告诉我们那不是空房而是在树立希望希望主人早点归来最后愿望实现了,4424,真实的历史哪怕小如窗帘也值得纪念虚无的谎言哪怕外国出版也不值一提,3833,我蹲了两个月链接的窗帘被博物馆取走了,2192
美国国立卫生研究院的科学家们在开始研发第一支候选疫苗我们试图开发一种疫苗我们甚至都不知道自己面对的是什么在白宫玫瑰园召开记者会美国总统特朗普谈及该国正加速研制新冠病毒疫苗计划之前透露了这样一则信息有人质问称既然早就开始研制疫苗联邦政府为什么不早早地采取相关行动还有人质问,2020-05-17 10:28,256,647,6355,特朗普最大的问题就是经常忘记自己说的谎,1421,虽然说漏嘴了不过找借口加甩锅他可是行家,540,特朗普最大的问题就是经常忘记自己说的谎,296,用一个谎去圆另外一个谎只会漏洞越来越大,227,川建国同志辛苦了继续加油,128,如果我没记错中国首次分离出新冠病毒毒株是月日由疾控中心病毒病预防控制所成功分离的那么问题来了美国菌株怎么来的就算美国半夜七点多得到了序列菌株是打印出来的么,50,都谎话连篇都都都,36,今年特朗普频频上热搜评论配图,35,谎言不攻自破,27,快洛杉矶爆炸了总统先生,21
钟南山近日接受美国媒体采访时表示中国新冠肺炎疫情仍然面对巨大挑战疫情有可能会再次暴发钟南山同时说道我相信石正丽武汉病毒所没有能力制造新冠病毒专访钟南山中国疫情或再爆发武汉研究所,2020-05-17 16:55,5732,1353,20694,钟原话是另外又一次批判了武汉当局,2560,这个播报除了开头一张图后面不都是播音员的说词还说石是他好朋友我们需要原文,903,重庆反正主城区大家都戴着呢偶尔有没戴的,55,虽然但是能放钟南山原话原采访视频片段吗,2946,我们这已经很多人不戴口罩了,1039,看完新闻了纯二次引用没看到钟院士接受采访的视频,491,三十几度的天气在户外真的没必要戴口罩否则你没染上病毒就因缺氧而窒息或是高温中暑而亡了,269,你倒是放出来钟老说话的视频实锤来啊,238,可别再爆发了停工停课吧,94,过两天就开学了现在路上确实有很多人不戴口罩了,119
武汉大学人民医院东院在历经天抗击新冠肺炎后正式全面恢复至此截至当天时分已有人通过网络预约和现场挂号方式到东院门诊就诊,2020-05-17 10:15,415,318,2081,突然想起一句话武汉治愈那天才是中国人的新年,98,黑暗有多让人咬牙切齿光明就会多让人热泪盈眶纵然千均压顶看淡流言蜚语我在家中为武汉的同胞们祈祷在这个艰难的日子里我们齐声高唱信心就是消毒水信心就是免疫力我们的信心就是我们自己的神全国人民众志成城中国加油武汉加油,33,好消息越来越好了,14,希望这样的好消息源源不断,15,我的大吉林加油,11,好消息,10,武汉加油我们武汉会越来越好全国也会越来越好加油,10,这是一切向好方向发展的好消息愿尽快结束这场灾难愿大家都健康平安,7,就问你是不是该解除湖北返京隔离天了湖北人民已经付出够多了想怎样才罢休,7,好消息恢复正轨啦,4
近日河南信阳因疫情期间同学们没法返校下地实践为了让学生直观的学习插秧的知识季新老师通过直播从机械播种的操作熟悉常见的水稻品种到如何培育区分秧苗再到如何插秧的教学都做了详细讲解他称通过直观的直播方式让学生理解理论实践相结合的重要性因为授课模式比较新颖学生们表示非常认可和喜欢,2020-05-17 11:55,159,349,3920,理论实际相结合真好这样的直播可以让学生更直观的学到知识,438,哪个平台直播的学生给老师狂刷礼物,106,只有这样实践才会学到真本领而不是纸上谈兵,111,农村的孩子表示年年都在帮家里栽秧,52,农村的孩子表示年年都在帮家里栽秧,52,为什么别人的老师都这么好我的老师每天都在发收到请回复,27,好应该多组织城里的学生到农村义务帮农民插秧收割拔花生等,27,河北这边的老师连直播都懒得开发一堆视频让学生自己看这也叫上网课,13,想起了我初中暑假帮外婆插秧的时光,10,我的老师每天都在收到请回复,6
历经近个月抗击新冠肺炎斗争后武汉大学人民医院东院区于全面恢复正常诊疗秩序这也是武汉市内最后一所恢复正常诊疗秩序的新冠肺炎重症救治定点医院武汉大学人民医院东院区病员服务中心主任裴大军介绍院区所有门诊科室实行网上分时段实名制挂号患者在医院官方微信上提前一周即可开始预约为避免患者扎堆同时起到分流缓冲作用院区特意搭设预检分诊大棚保证患者就医安全,2020-05-17 07:47,36,65,793,武汉回来了一切正常起来了,63,武汉等我我一定会来玩的加油,31,春暖花开为你而来,14,武汉大病初愈终于迎来了春天,13,好棒,3,突然想起一句话武汉治愈那天才是中国人的新年,7,一切都会好的,3,武汉会越来越好,1,中国真的胜利了我们祖国强大了,1,武汉加油健康生活,0
据今日俄罗斯电视台网站报道美国政府启动所谓的曲速行动推动卫生与公众服务部国防部等多部门加速研发针对新冠肺炎的疫苗美国总统特朗普还称争取今年年底前实现疫苗的量产和分发在这样的情况下一些美国医药公司为了赶进度跳过关键实验环节比如总部位于美国马萨诸塞州的生物技术公司莫德纳公司正在进行一项疫苗研发计划然而这家公司此前并未向市场推出过任何疫苗产品并且公司正在研制的疫苗此前从未获准在人体上使用报道说莫德纳公司研发的疫苗完全跳过了动物实验公司负责人扎克斯称为了安全性考虑前期先在动物身上实验的做法没有必要对此一些专家提出了质疑美国休斯敦贝勒医学院教授彼得霍特兹日前在美国国会作证时就表示根据此前的经验针对冠状病毒的疫苗此前在进行动物实验时就曾出现免疫失败的情况彼得霍特兹认为任何疫苗在大规模应用前必须要经过至少一年时间的安全性观察,2020-05-17 19:16,412,615,5256,只要我们不要进口就好了,1494,你们开心就好,742,太恐怖了,367,妈呀这是啥呀真是奇思妙想呢,312,美国病入膏肓了,183,急了啊这是,146,直接上不可思议,108,太急功心切了,74,没事美国直接用他们自己试,51,因为怕被比下去,38
据报道加拿大当地时间蒙特利尔皇家山养老院名老人和名员工集体感染新冠肺炎其中名老人因新冠肺炎离世对此魁北克公共卫生总监霍拉西奥称由于工作人员不够老人的住所得不到应有的清洁目前相关人员称此次集体感染事件的原因仍在调查中,2020-05-17 14:32,191,300,3291,可怕可怕加拿大两家养老院一家的护工几乎逃光了一些老人被活活饿死一家的护工没逃跑全数感染,692,方方爬进来写日记,347,这是为了减轻老龄化中国家有一老如有一宝国外,171,唉病毒永远不找待附身的人比如,102,人间悲剧欧美老年人一般不跟儿女们住结果养老院里集体感染,59,太恐怖了干脆利落承认清除老人吧,38,为什么欧美国家的养老院这么容易中招,15,明显员工带过去的还不承认,10,对比下来中国的疫情防护措施相当到位了,8,小编关心下国内吧还是,2
